"","CNS","Crystal cells","Dorsal vessel","Epidermis","Fatbody","Gastric caecum","Germ cells","Glia","Malphigian tubules","Midgut","Muscle","Plasmocytes","PNS","Ring glands","Salivary glands","Trachea"
"CG41128",3.755714190291,1.01019778375326,2.46570452025184,2.41322177796803,3.12468940719827,9.54613143528394,5.22690631792225,3.77494835209519,5.28295590467737,7.26321123508105,5.20164525342155,1.92476965976928,3.68602964928684,4.96135554629625,1.85087407611748,1.71352799419604
"CG41099",0.473272387471287,0.0842589758564673,0.297869552985286,0.337825202147934,0.209597093258996,0.380623026410325,0.268784677640681,0.358696555564939,0.531007503543071,0.344398873314776,0.122355160819311,0.327642643751958,0.549102508382033,0.600798019174253,0.14574693784229,0.278476975084334
"CG42402",0.451011717654093,0.0145914286493507,0.00537542018822913,0.0233039590816337,0.0169633321522963,0.00321475457735887,0.0165850652140496,0.0280773091637864,0.0488001672911295,0.00762360945913735,0.00684234455436723,0.0500328060759999,0.0253601657732162,0.0667022708891068,0,0.00673668485254735
"Gfat1",0.0222715649476238,0.0179456513919211,0.00991947423728784,5.4307270884,0.0231967556096133,0.016041168937673,0.0437507697190569,0.0592750620697315,0.0943644574993865,0.046070257888489,0.0738439120013181,0.0711737965578861,0.281704622973444,0.0129146759649238,1.69740453246805,1.10252543749847
"CR41601",0.000221692156276565,0,0,0,0,0,0.00648067205015555,0,0,0,0,0,0,0,0,0
"CG40198",0.00917782194836244,0,0,0.00179223980422166,0.000268040612688058,0,0.00291894867641732,0.00505870406317646,0,0,0,0.0275307656305922,0.032361406869631,0,0,0.00599763154676056
"CG12581",0.107669526381965,0.00902141018174092,0.0486263807861661,1.07869582227386,0.00760082894874994,0.00907754465070093,0.0300672716778386,0.019475492976293,0.091551090727239,0.0192160796796135,0.0401666497486776,0.16110567256549,0.141346444535903,0.864817033254888,0.151238572489228,0.868313443974165
"CR33294",0.00203724276219177,0,0,0.0230353914134469,0.000564816626416967,0,0.0057971350558554,0,0.0070753483105769,0.00329119497403673,0,0,0.00420668649487046,0,0,0.00163552023840372
"Dsk",0.0379965014926665,0,0.00316221432160542,0.00749145589237469,0.00120288026193607,0,0.0106931284495897,0.00350836077456186,0.000833645811571704,0,0,0.00228875375069521,0.00303538866378101,0.00440976604427229,0,0
"beta-Man",0.0397251899457615,0.188292945665583,0.220879599841418,0.187528761330777,0.1797365869757,0.123063096809853,0.147492844512817,0.160000205429649,0.211616534248726,0.23222320167637,0.0472193597593707,0.253232825173761,0.0544003168735908,0.212508660470664,0.321237002409889,0.0946492193569513
"CG14636",0.0187836637672772,0.00520414833071738,0.254540804637773,2.75872485749901,0.0115817085273715,0.00168948142381385,0.025324460396147,0.0291651690416096,0.261277601426857,0.0097892962811881,0.0246800789245301,0.0665535441144001,0.570237818422621,0.256956463565189,8.12001887215565,2.26043828060966
"aux",0.192351972174354,0.0663044349802026,0.189425836298059,0.206461693655568,0.133049379931565,0.246384616746321,0.237034123263188,0.137050480242619,0.2629741666121,0.215182951966257,0.0325858674607702,0.194464190766973,0.204653414271489,0.123349855730128,0.324126183398003,0.0762019895983351
"CG31516",0.000456858946719008,0,0,0.0125548665480411,0.00125516102602487,0,0.00277906000518573,0,0.014858061669107,0.00114136729070786,0,0.00131923336710571,0.33946695645162,0,0.297506283941619,0.00223410586729438
"DhpD",0.0324458224959671,0.0511485809361912,0.0951005191797144,0.12909228074409,0.369809606512538,0.124735571915979,0.233323322089644,0.0495723214222649,0.0615657143319314,0.0846206099408777,0.0089833810766313,0.123371627071525,0.368080957553789,0.112896910526633,0.00866646502691371,0.0238889058634719
"CG14641",1.14147723408717,0.08044952280333,0.571988677330123,0.280743532728874,0.384364673616892,0.348764893028444,0.650175102073577,0.382986423645663,0.338173956609254,0.377408616679754,0.147810392934632,0.373499357023439,0.530399309191034,0.557586471002046,0.16476080673777,0.302191806148122
"abs",0.112382972137095,0.0192191176111183,0.129761139481586,0.0388194898010662,0.080257926897768,0.0359783832127729,0.0790302960097052,0.113600280917877,0.043930437051129,0.0606720732226759,0.00896737131232291,0.139946177352867,0.0774936503380924,0.0742769345743924,0,0.0162142241360851
"Gel",0.047809661651316,0,0.121241378364571,0.158263012814016,0.374245631520174,0.0233815786563411,0.108967517447196,0.0552132807198676,0.0498997332754653,0.0447585859628052,0.0502513070385964,0.477416497271572,0.0558431268804816,0.0231256614209934,0,0.0558426974088111
"CR46255",0,0,0,0,0,0,0,0,0.000893053455143443,0,0,0,0,0,0,0
"CG14642",0.0314376387939874,0.0109759758732927,0.419005226237002,0.143754094239382,0.333313329743224,0.0144280310981859,0.186968363631566,0.166997207190808,0.0988959287260815,0.00592993427908886,0.012043895956138,0.411988419484328,0.0386753885246823,0.0418836697647581,0.00866646502691371,0.02924260688786
"CG34305",0.00319021679368292,0,0.00560392207298044,0.614110575721646,0.00574961723110178,0.00148321299531898,0.00328832493385534,0.0117651897206224,0,0.00606997496815417,0.00902861513786189,0.0172757375870734,0.00640661316240296,0,0.00866646502691371,0.00428273268072958
"TwdlU",0.00883586190084315,0,0.0154279874624456,1.28351033621599,0.0109598981486034,0,0.00272271910333236,0.0148717524899903,0,0.0030601725838419,0.00343540940098413,0.207772062520947,0.016406370817896,0.00292811192415019,0,0.000531563722264334
"TwdlF",0.0588977266740634,0.169724688296291,0.0561451660776943,42.6483892614337,0.119113486655993,0.0435999367329287,0.0097689969840109,0.195219787950931,0.0279903994678428,0.0673112324429837,0.360742883684664,0.15538157024885,0.115373664635378,0.0638081044821934,0.00866646502691371,0.0725283642458741
"TwdlG",0.0444694614465298,0.0926813276023616,0.0307393335927298,17.086934099311,0.0498922166080417,0.0462167307129436,0.0501047585016372,0.0965210363759924,0.0440049383388798,0.0328631900812509,0.266384312649485,0.175797373068206,1.414942847879,0.184011744033495,0.208110610399937,1.10465800846829
"CG14644",0.000677799601574415,0,0,0.0153985145752705,0.00289790700685494,0,0,0.0015302670759825,0,0.000257224986876381,0,0.0126827320367314,0.00812712251542255,0,0,0
"TwdlV",0.104768476849899,0.0202490820695869,0.0492062531542574,14.1760817526938,0.0456852117852501,0.043783405966543,0.0683295205401413,0.0618032275746597,0.05038971423241,0.0382497197968278,0.0604994201059283,0.0370785968694307,4.86435700733704,0.00311012969240817,1.976683273034,0.0410031109040095
"Or82a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG1092",0.148662021182579,0.0416642887240858,0.354866226136333,0.10382233880971,2.51757853423908,0.0792573456410208,0.262145036170716,0.0915245364028187,0.0839564393447381,0.15719096698737,0.159369063179711,8.44513894687118,0.0487356236975689,0.113681543104069,0.203103452629039,0.073599670517061
"CG9766",0.00273309132367641,0,0.0031224625835588,0.000312688433867459,0.0404916392345778,0,0.00358210452222785,0,0,0.00130960029444695,0,0.00918344395679566,0.0296617946911078,0,0,0
"CR45597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cpx",11.5333486714206,0.418005194185878,0.556082721701527,0.745738842325145,2.60980575491715,0.0677898197762155,0.974167397239108,2.06267815801952,0.0494887356390631,0.24471011314818,0.113156618713153,1.42934051910325,10.2557185223113,1.71204661151407,0.157272336290927,0.351660048542493
"CG9780",0.053682839257581,0.0551386073592088,0.142480088457528,0.0389530234901359,3.15117607805127,0.0185801157630428,0.720784254463999,0.0365137135032359,0.0150631308071047,0.0491134989585167,0.0270374877080381,1.13177748570251,0.0182703990679019,0.014929317147963,0.00866646502691371,0.0292446554641534
"mir-929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vps24",1.70013504684699,0.718931393115975,1.03634620491722,0.855550011276786,0.295288620456028,0.395019209282077,0.584296767698041,1.87534282672776,0.813623146853982,0.413105448927287,0.247680711180041,0.704722012334455,2.78437050264643,0.650834843180012,0.0346658601076548,0.522365911294063
"MP1",0.292838307585818,0.18144176967501,0.327102417630826,0.115516451514696,1.6893137849905,0.00289949873465875,0.298157585630865,1.05274792691515,0.0569053571307675,0.0386990010360074,0.0213912608117614,1.73535123688252,0.328614011693749,0.0627569761329364,0.242550659911725,0.0399053017180185
"CR46140",0.00205899585057235,0,0.000391622689396761,0.000951009720375926,0.00891379960321464,0.0016831752495139,0.00378814998497999,0,0.00183642898498977,0.000356357902500193,0,0.00474088683029047,0.00174908959886379,0,0,0.00155985433728754
