"","flybase_gene_id","group_name"
"2701","FBgn0035142","Bjoern_developmental_paused"
"2702","FBgn0035146","Bjoern_developmental_paused"
"2703","FBgn0035157","Bjoern_developmental_paused"
"2704","FBgn0035186","Bjoern_developmental_paused"
"2705","FBgn0035194","Bjoern_developmental_paused"
"2706","FBgn0035235","Bjoern_developmental_paused"
"2707","FBgn0035267","Bjoern_developmental_paused"
"2708","FBgn0035289","Bjoern_developmental_paused"
"2709","FBgn0035308","Bjoern_developmental_paused"
"2710","FBgn0035309","Bjoern_developmental_paused"
"2711","FBgn0035338","Bjoern_developmental_paused"
"2712","FBgn0035346","Bjoern_developmental_paused"
"2713","FBgn0035522","Bjoern_developmental_paused"
"2714","FBgn0035538","Bjoern_developmental_paused"
"2715","FBgn0035539","Bjoern_developmental_paused"
"2716","FBgn0035542","Bjoern_developmental_paused"
"2717","FBgn0035558","Bjoern_developmental_paused"
"2718","FBgn0035617","Bjoern_developmental_paused"
"2719","FBgn0035625","Bjoern_developmental_paused"
"2720","FBgn0035626","Bjoern_developmental_paused"
"2721","FBgn0035696","Bjoern_developmental_paused"
"2722","FBgn0035710","Bjoern_developmental_paused"
"2723","FBgn0035848","Bjoern_developmental_paused"
"2724","FBgn0035903","Bjoern_developmental_paused"
"2725","FBgn0035914","Bjoern_developmental_paused"
"2726","FBgn0035950","Bjoern_developmental_paused"
"2727","FBgn0035954","Bjoern_developmental_paused"
"2728","FBgn0035968","Bjoern_developmental_paused"
"2729","FBgn0035977","Bjoern_developmental_paused"
"2730","FBgn0035983","Bjoern_developmental_paused"
"2731","FBgn0036043","Bjoern_developmental_paused"
"2732","FBgn0036115","Bjoern_developmental_paused"
"2733","FBgn0036165","Bjoern_developmental_paused"
"2734","FBgn0036273","Bjoern_developmental_paused"
"2735","FBgn0036278","Bjoern_developmental_paused"
"2736","FBgn0036279","Bjoern_developmental_paused"
"2737","FBgn0036287","Bjoern_developmental_paused"
"2738","FBgn0036368","Bjoern_developmental_paused"
"2739","FBgn0036379","Bjoern_developmental_paused"
"2740","FBgn0036398","Bjoern_developmental_paused"
"2741","FBgn0036463","Bjoern_developmental_paused"
"2742","FBgn0036476","Bjoern_developmental_paused"
"2743","FBgn0036494","Bjoern_developmental_paused"
"2744","FBgn0036518","Bjoern_developmental_paused"
"2745","FBgn0036522","Bjoern_developmental_paused"
"2746","FBgn0036556","Bjoern_developmental_paused"
"2747","FBgn0036564","Bjoern_developmental_paused"
"2748","FBgn0036715","Bjoern_developmental_paused"
"2749","FBgn0036735","Bjoern_developmental_paused"
"2750","FBgn0036741","Bjoern_developmental_paused"
"2751","FBgn0036752","Bjoern_developmental_paused"
"2752","FBgn0036786","Bjoern_developmental_paused"
"2753","FBgn0036801","Bjoern_developmental_paused"
"2754","FBgn0036812","Bjoern_developmental_paused"
"2755","FBgn0036844","Bjoern_developmental_paused"
"2756","FBgn0036896","Bjoern_developmental_paused"
"2757","FBgn0036899","Bjoern_developmental_paused"
"2758","FBgn0036910","Bjoern_developmental_paused"
"2759","FBgn0037012","Bjoern_developmental_paused"
"2760","FBgn0037016","Bjoern_developmental_paused"
"2761","FBgn0037021","Bjoern_developmental_paused"
"2762","FBgn0037092","Bjoern_developmental_paused"
"2763","FBgn0037153","Bjoern_developmental_paused"
"2764","FBgn0037185","Bjoern_developmental_paused"
"2765","FBgn0037315","Bjoern_developmental_paused"
"2766","FBgn0037336","Bjoern_developmental_paused"
"2767","FBgn0037525","Bjoern_developmental_paused"
"2768","FBgn0037548","Bjoern_developmental_paused"
"2769","FBgn0037623","Bjoern_developmental_paused"
"2770","FBgn0037636","Bjoern_developmental_paused"
"2771","FBgn0037645","Bjoern_developmental_paused"
"2772","FBgn0037703","Bjoern_developmental_paused"
"2773","FBgn0037705","Bjoern_developmental_paused"
"2774","FBgn0037715","Bjoern_developmental_paused"
"2775","FBgn0037720","Bjoern_developmental_paused"
"2776","FBgn0037760","Bjoern_developmental_paused"
"2777","FBgn0037897","Bjoern_developmental_paused"
"2778","FBgn0037960","Bjoern_developmental_paused"
"2779","FBgn0037972","Bjoern_developmental_paused"
"2780","FBgn0037992","Bjoern_developmental_paused"
"2781","FBgn0038058","Bjoern_developmental_paused"
"2782","FBgn0038100","Bjoern_developmental_paused"
"2783","FBgn0038126","Bjoern_developmental_paused"
"2784","FBgn0038156","Bjoern_developmental_paused"
"2785","FBgn0038243","Bjoern_developmental_paused"
"2786","FBgn0038332","Bjoern_developmental_paused"
"2787","FBgn0038341","Bjoern_developmental_paused"
"2788","FBgn0038385","Bjoern_developmental_paused"
"2789","FBgn0038419","Bjoern_developmental_paused"
"2790","FBgn0038463","Bjoern_developmental_paused"
"2791","FBgn0038475","Bjoern_developmental_paused"
"2792","FBgn0038494","Bjoern_developmental_paused"
"2793","FBgn0038721","Bjoern_developmental_paused"
"2794","FBgn0038740","Bjoern_developmental_paused"
"2795","FBgn0038741","Bjoern_developmental_paused"
"2796","FBgn0038747","Bjoern_developmental_paused"
"2797","FBgn0038755","Bjoern_developmental_paused"
"2798","FBgn0038780","Bjoern_developmental_paused"
"2799","FBgn0038828","Bjoern_developmental_paused"
"2800","FBgn0038853","Bjoern_developmental_paused"
"2801","FBgn0038881","Bjoern_developmental_paused"
"2802","FBgn0038912","Bjoern_developmental_paused"
"2803","FBgn0038929","Bjoern_developmental_paused"
"2804","FBgn0038981","Bjoern_developmental_paused"
"2805","FBgn0039000","Bjoern_developmental_paused"
"2806","FBgn0039068","Bjoern_developmental_paused"
"2807","FBgn0039075","Bjoern_developmental_paused"
"2808","FBgn0039094","Bjoern_developmental_paused"
"2809","FBgn0039167","Bjoern_developmental_paused"
"2810","FBgn0039209","Bjoern_developmental_paused"
"2811","FBgn0039244","Bjoern_developmental_paused"
"2812","FBgn0039283","Bjoern_developmental_paused"
"2813","FBgn0039321","Bjoern_developmental_paused"
"2814","FBgn0039419","Bjoern_developmental_paused"
"2815","FBgn0039507","Bjoern_developmental_paused"
"2816","FBgn0039530","Bjoern_developmental_paused"
"2817","FBgn0039559","Bjoern_developmental_paused"
"2818","FBgn0039561","Bjoern_developmental_paused"
"2819","FBgn0039590","Bjoern_developmental_paused"
"2820","FBgn0039632","Bjoern_developmental_paused"
"2821","FBgn0039644","Bjoern_developmental_paused"
"2822","FBgn0039704","Bjoern_developmental_paused"
"2823","FBgn0039709","Bjoern_developmental_paused"
"2824","FBgn0039738","Bjoern_developmental_paused"
"2825","FBgn0039749","Bjoern_developmental_paused"
"2826","FBgn0039774","Bjoern_developmental_paused"
"2827","FBgn0039776","Bjoern_developmental_paused"
"2828","FBgn0039827","Bjoern_developmental_paused"
"2829","FBgn0039844","Bjoern_developmental_paused"
"2830","FBgn0039938","Bjoern_developmental_paused"
"2831","FBgn0039943","Bjoern_developmental_paused"
"2832","FBgn0039944","Bjoern_developmental_paused"
"2833","FBgn0039945","Bjoern_developmental_paused"
"2834","FBgn0040071","Bjoern_developmental_paused"
"2835","FBgn0040153","Bjoern_developmental_paused"
"2836","FBgn0040236","Bjoern_developmental_paused"
"2837","FBgn0040238","Bjoern_developmental_paused"
"2838","FBgn0040259","Bjoern_developmental_paused"
"2839","FBgn0040297","Bjoern_developmental_paused"
"2840","FBgn0040318","Bjoern_developmental_paused"
"2841","FBgn0040319","Bjoern_developmental_paused"
"2842","FBgn0040351","Bjoern_developmental_paused"
"2843","FBgn0040367","Bjoern_developmental_paused"
"2844","FBgn0040372","Bjoern_developmental_paused"
"2845","FBgn0040385","Bjoern_developmental_paused"
"2846","FBgn0040387","Bjoern_developmental_paused"
"2847","FBgn0040388","Bjoern_developmental_paused"
"2848","FBgn0040395","Bjoern_developmental_paused"
"2849","FBgn0040554","Bjoern_developmental_paused"
"2850","FBgn0040590","Bjoern_developmental_paused"
"2851","FBgn0040752","Bjoern_developmental_paused"
"2852","FBgn0040942","Bjoern_developmental_paused"
"2853","FBgn0040965","Bjoern_developmental_paused"
"2854","FBgn0041092","Bjoern_developmental_paused"
"2855","FBgn0041094","Bjoern_developmental_paused"
"2856","FBgn0041111","Bjoern_developmental_paused"
"2857","FBgn0041156","Bjoern_developmental_paused"
"2858","FBgn0041160","Bjoern_developmental_paused"
"2859","FBgn0041585","Bjoern_developmental_paused"
"2860","FBgn0043025","Bjoern_developmental_paused"
"2861","FBgn0043791","Bjoern_developmental_paused"
"2862","FBgn0043904","Bjoern_developmental_paused"
"2863","FBgn0044028","Bjoern_developmental_paused"
"2864","FBgn0044826","Bjoern_developmental_paused"
"2865","FBgn0045064","Bjoern_developmental_paused"
"2866","FBgn0045759","Bjoern_developmental_paused"
"2867","FBgn0045842","Bjoern_developmental_paused"
"2868","FBgn0046874","Bjoern_developmental_paused"
"2869","FBgn0050021","Bjoern_developmental_paused"
"2870","FBgn0050115","Bjoern_developmental_paused"
"2871","FBgn0050338","Bjoern_developmental_paused"
"2872","FBgn0050359","Bjoern_developmental_paused"
"2873","FBgn0050394","Bjoern_developmental_paused"
"2874","FBgn0050421","Bjoern_developmental_paused"
"2875","FBgn0050440","Bjoern_developmental_paused"
"2876","FBgn0050463","Bjoern_developmental_paused"
"2877","FBgn0050502","Bjoern_developmental_paused"
"2878","FBgn0051038","Bjoern_developmental_paused"
"2879","FBgn0051040","Bjoern_developmental_paused"
"2880","FBgn0051108","Bjoern_developmental_paused"
"2881","FBgn0051121","Bjoern_developmental_paused"
"2882","FBgn0051145","Bjoern_developmental_paused"
"2883","FBgn0051150","Bjoern_developmental_paused"
"2884","FBgn0051158","Bjoern_developmental_paused"
"2885","FBgn0051163","Bjoern_developmental_paused"
"2886","FBgn0051314","Bjoern_developmental_paused"
"2887","FBgn0051324","Bjoern_developmental_paused"
"2888","FBgn0051352","Bjoern_developmental_paused"
"2889","FBgn0051361","Bjoern_developmental_paused"
"2890","FBgn0051510","Bjoern_developmental_paused"
"2891","FBgn0051536","Bjoern_developmental_paused"
"2892","FBgn0051630","Bjoern_developmental_paused"
"2893","FBgn0051634","Bjoern_developmental_paused"
"2894","FBgn0051637","Bjoern_developmental_paused"
"2895","FBgn0051674","Bjoern_developmental_paused"
"2896","FBgn0051690","Bjoern_developmental_paused"
"2897","FBgn0051710","Bjoern_developmental_paused"
"2898","FBgn0051719","Bjoern_developmental_paused"
"2899","FBgn0051721","Bjoern_developmental_paused"
"2900","FBgn0052043","Bjoern_developmental_paused"
"2901","FBgn0052062","Bjoern_developmental_paused"
"2902","FBgn0052103","Bjoern_developmental_paused"
"2903","FBgn0052105","Bjoern_developmental_paused"
"2904","FBgn0052111","Bjoern_developmental_paused"
"2905","FBgn0052137","Bjoern_developmental_paused"
"2906","FBgn0052227","Bjoern_developmental_paused"
"2907","FBgn0052264","Bjoern_developmental_paused"
"2908","FBgn0052333","Bjoern_developmental_paused"
"2909","FBgn0052393","Bjoern_developmental_paused"
"2910","FBgn0052423","Bjoern_developmental_paused"
"2911","FBgn0052447","Bjoern_developmental_paused"
"2912","FBgn0052529","Bjoern_developmental_paused"
"2913","FBgn0052541","Bjoern_developmental_paused"
"2914","FBgn0052556","Bjoern_developmental_paused"
"2915","FBgn0052600","Bjoern_developmental_paused"
"2916","FBgn0052677","Bjoern_developmental_paused"
"2917","FBgn0052685","Bjoern_developmental_paused"
"2918","FBgn0052758","Bjoern_developmental_paused"
"2919","FBgn0052814","Bjoern_developmental_paused"
"2920","FBgn0052843","Bjoern_developmental_paused"
"2921","FBgn0053099","Bjoern_developmental_paused"
"2922","FBgn0053144","Bjoern_developmental_paused"
"2923","FBgn0053196","Bjoern_developmental_paused"
"2924","FBgn0053203","Bjoern_developmental_paused"
"2925","FBgn0053207","Bjoern_developmental_paused"
"2926","FBgn0053208","Bjoern_developmental_paused"
"2927","FBgn0053291","Bjoern_developmental_paused"
"2928","FBgn0053554","Bjoern_developmental_paused"
"2929","FBgn0053555","Bjoern_developmental_paused"
"2930","FBgn0053556","Bjoern_developmental_paused"
"2931","FBgn0053936","Bjoern_developmental_paused"
"2932","FBgn0053960","Bjoern_developmental_paused"
"2933","FBgn0053967","Bjoern_developmental_paused"
"2934","FBgn0053988","Bjoern_developmental_paused"
"2935","FBgn0053993","Bjoern_developmental_paused"
"2936","FBgn0058263","Bjoern_developmental_paused"
"2937","FBgn0062413","Bjoern_developmental_paused"
"2938","FBgn0063485","Bjoern_developmental_paused"
"2939","FBgn0063492","Bjoern_developmental_paused"
"2940","FBgn0064117","Bjoern_developmental_paused"
"2941","FBgn0064121","Bjoern_developmental_paused"
"2942","FBgn0064122","Bjoern_developmental_paused"
"2943","FBgn0067102","Bjoern_developmental_paused"
"2944","FBgn0067779","Bjoern_developmental_paused"
"2945","FBgn0082585","Bjoern_developmental_paused"
"2946","FBgn0083962","Bjoern_developmental_paused"
"2947","FBgn0083972","Bjoern_developmental_paused"
"2948","FBgn0083978","Bjoern_developmental_paused"
"2949","FBgn0085370","Bjoern_developmental_paused"
"2950","FBgn0085376","Bjoern_developmental_paused"
"2951","FBgn0085397","Bjoern_developmental_paused"
"2952","FBgn0085400","Bjoern_developmental_paused"
"2953","FBgn0085402","Bjoern_developmental_paused"
"2954","FBgn0085408","Bjoern_developmental_paused"
"2955","FBgn0085412","Bjoern_developmental_paused"
"2956","FBgn0085427","Bjoern_developmental_paused"
"2957","FBgn0085434","Bjoern_developmental_paused"
"2958","FBgn0085440","Bjoern_developmental_paused"
"2959","FBgn0085450","Bjoern_developmental_paused"
"2960","FBgn0086347","Bjoern_developmental_paused"
"2961","FBgn0086359","Bjoern_developmental_paused"
"2962","FBgn0086365","Bjoern_developmental_paused"
"2963","FBgn0086367","Bjoern_developmental_paused"
"2964","FBgn0086370","Bjoern_developmental_paused"
"2965","FBgn0086674","Bjoern_developmental_paused"
"2966","FBgn0086675","Bjoern_developmental_paused"
"2967","FBgn0086680","Bjoern_developmental_paused"
"2968","FBgn0086704","Bjoern_developmental_paused"
"2969","FBgn0086758","Bjoern_developmental_paused"
"2970","FBgn0086899","Bjoern_developmental_paused"
"2971","FBgn0086901","Bjoern_developmental_paused"
"2972","FBgn0086902","Bjoern_developmental_paused"
"2973","FBgn0086911","Bjoern_developmental_paused"
"2974","FBgn0087007","Bjoern_developmental_paused"
"2975","FBgn0087008","Bjoern_developmental_paused"
"2976","FBgn0243512","Bjoern_developmental_paused"
"2977","FBgn0250818","Bjoern_developmental_paused"
"2978","FBgn0250829","Bjoern_developmental_paused"
"2979","FBgn0250867","Bjoern_developmental_paused"
"2980","FBgn0250869","Bjoern_developmental_paused"
"2981","FBgn0259100","Bjoern_developmental_paused"
"2982","FBgn0259168","Bjoern_developmental_paused"
"2983","FBgn0259173","Bjoern_developmental_paused"
"2984","FBgn0259176","Bjoern_developmental_paused"
"2985","FBgn0259199","Bjoern_developmental_paused"
"2986","FBgn0259200","Bjoern_developmental_paused"
"2987","FBgn0259211","Bjoern_developmental_paused"
"2988","FBgn0259212","Bjoern_developmental_paused"
"2989","FBgn0259227","Bjoern_developmental_paused"
"2990","FBgn0259242","Bjoern_developmental_paused"
"2991","FBgn0259244","Bjoern_developmental_paused"
"2992","FBgn0259481","Bjoern_developmental_paused"
"2993","FBgn0259699","Bjoern_developmental_paused"
"2994","FBgn0259700","Bjoern_developmental_paused"
"2995","FBgn0259714","Bjoern_developmental_paused"
"2996","FBgn0259725","Bjoern_developmental_paused"
"2997","FBgn0259726","Bjoern_developmental_paused"
"2998","FBgn0259731","Bjoern_developmental_paused"
"2999","FBgn0259732","Bjoern_developmental_paused"
"3000","FBgn0259733","Bjoern_developmental_paused"
"3001","FBgn0259734","Bjoern_developmental_paused"
"3002","FBgn0259735","Bjoern_developmental_paused"
"3003","FBgn0259745","Bjoern_developmental_paused"
"3004","FBgn0259749","Bjoern_developmental_paused"
"3005","FBgn0259750","Bjoern_developmental_paused"
"3006","FBgn0259834","Bjoern_developmental_paused"
"3007","FBgn0259878","Bjoern_developmental_paused"
"3008","FBgn0259923","Bjoern_developmental_paused"
"3009","FBgn0259934","Bjoern_developmental_paused"
"3010","FBgn0259938","Bjoern_developmental_paused"
"3011","FBgn0259984","Bjoern_developmental_paused"
"3012","FBgn0259986","Bjoern_developmental_paused"
"3013","FBgn0259994","Bjoern_developmental_paused"
"3014","FBgn0260003","Bjoern_developmental_paused"
"3015","FBgn0260223","Bjoern_developmental_paused"
"3016","FBgn0260229","Bjoern_developmental_paused"
"3017","FBgn0260232","Bjoern_developmental_paused"
"3018","FBgn0260235","Bjoern_developmental_paused"
"3019","FBgn0260400","Bjoern_developmental_paused"
"3020","FBgn0260440","Bjoern_developmental_paused"
"3021","FBgn0260465","Bjoern_developmental_paused"
"3022","FBgn0260642","Bjoern_developmental_paused"
"3023","FBgn0260746","Bjoern_developmental_paused"
"3024","FBgn0260866","Bjoern_developmental_paused"
"3025","FBgn0260941","Bjoern_developmental_paused"
"3026","FBgn0260943","Bjoern_developmental_paused"
"3027","FBgn0260945","Bjoern_developmental_paused"
"3028","FBgn0260963","Bjoern_developmental_paused"
"3029","FBgn0261015","Bjoern_developmental_paused"
"3030","FBgn0261113","Bjoern_developmental_paused"
"3031","FBgn0261239","Bjoern_developmental_paused"
"3032","FBgn0261244","Bjoern_developmental_paused"
"3033","FBgn0261259","Bjoern_developmental_paused"
"3034","FBgn0261260","Bjoern_developmental_paused"
"3035","FBgn0261360","Bjoern_developmental_paused"
"3036","FBgn0261381","Bjoern_developmental_paused"
"3037","FBgn0261444","Bjoern_developmental_paused"
"3038","FBgn0261545","Bjoern_developmental_paused"
"3039","FBgn0261547","Bjoern_developmental_paused"
"3040","FBgn0261548","Bjoern_developmental_paused"
"3041","FBgn0261549","Bjoern_developmental_paused"
"3042","FBgn0261565","Bjoern_developmental_paused"
"3043","FBgn0261588","Bjoern_developmental_paused"
"3044","FBgn0261610","Bjoern_developmental_paused"
"3045","FBgn0261617","Bjoern_developmental_paused"
"3046","FBgn0261618","Bjoern_developmental_paused"
"3047","FBgn0261642","Bjoern_developmental_paused"
"3048","FBgn0261648","Bjoern_developmental_paused"
"3049","FBgn0261649","Bjoern_developmental_paused"
"3050","FBgn0261688","Bjoern_developmental_paused"
"3051","FBgn0261793","Bjoern_developmental_paused"
"3052","FBgn0261801","Bjoern_developmental_paused"
"3053","FBgn0261822","Bjoern_developmental_paused"
"3054","FBgn0261859","Bjoern_developmental_paused"
"3055","FBgn0261873","Bjoern_developmental_paused"
